,95th_latency,avg_latency,client,client_sched,clients,duration,engine,engine_sched,file,kernel,machine,max_latency,min_latency,throughput
620,19.65,11.85,Sysbench 1.1.0-254f7b1,Linux,128,300.0535,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/jvkTB93uWw0GZe,4.19.0-ipanema-g8cd6f0a04f0c,i80,3808.09,1.65,10796.7638
621,19.65,11.45,Sysbench 1.1.0-254f7b1,Linux,128,300.0576,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/VdWthHOKnlIBRA,4.19.0-ipanema-g8cd6f0a04f0c,i80,4387.76,1.67,11177.2784
622,20.0,11.98,Sysbench 1.1.0-254f7b1,Linux,128,300.0521,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/fi1PwaauTb4Wwv,4.19.0-ipanema-g8cd6f0a04f0c,i80,4306.32,1.79,10680.3975
623,20.0,11.65,Sysbench 1.1.0-254f7b1,Linux,128,302.2689,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Ns2lKuWzFG6oaW,4.19.0-ipanema-g8cd6f0a04f0c,i80,4243.66,1.73,10981.4728
624,4.33,3.07,Sysbench 1.1.0-254f7b1,Linux,32,300.0089,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/HdrcYOBNMwUkXT,4.19.0-ipanema-g8cd6f0a04f0c,i80,86.1,1.73,10429.4098
625,25.74,14.54,Sysbench 1.1.0-254f7b1,Linux,160,300.0884,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/rCEfztKmfhkC2Y,4.19.0-ipanema-g8cd6f0a04f0c,i80,4627.53,1.73,10997.6057
626,26.2,14.68,Sysbench 1.1.0-254f7b1,Linux,160,300.2439,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/OT3vAvB3pi8NAq,4.19.0-ipanema-g8cd6f0a04f0c,i80,1810.24,1.78,10896.8531
627,7.7,5.13,Sysbench 1.1.0-254f7b1,Linux,64,300.0215,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/xheJN2gQFHwOSw,4.19.0-ipanema-g8cd6f0a04f0c,i80,137.39,1.7,12476.1947
628,7.56,5.06,Sysbench 1.1.0-254f7b1,Linux,64,300.0198,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/aQApn8f0QU8p3r,4.19.0-ipanema-g8cd6f0a04f0c,i80,122.71,1.68,12629.7423
629,51.94,26.04,Sysbench 1.1.0-254f7b1,Linux,256,300.1187,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/qj7ON81WG1OzSh,4.19.0-ipanema-g8cd6f0a04f0c,i80,4772.75,1.8,9824.8501
630,24.83,14.49,Sysbench 1.1.0-254f7b1,Linux,160,300.065,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/6g0z6VkFuDixgO,4.19.0-ipanema-g8cd6f0a04f0c,i80,4471.34,1.84,11039.1234
631,25.74,14.99,Sysbench 1.1.0-254f7b1,Linux,160,300.0757,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/SAxvIVAwVmNF3c,4.19.0-ipanema-g8cd6f0a04f0c,i80,3486.91,1.78,10672.4049
632,4.33,3.07,Sysbench 1.1.0-254f7b1,Linux,32,300.0077,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Oap9qfI5r8KfiQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,88.77,1.72,10434.3885
633,4.18,3.05,Sysbench 1.1.0-254f7b1,Linux,32,300.0084,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/HDYTaUTpgqgVSO,4.19.0-ipanema-g8cd6f0a04f0c,i80,86.46,1.67,10472.2002
634,4.49,3.1,Sysbench 1.1.0-254f7b1,Linux,32,300.0078,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/44EeAvowcvsBDP,4.19.0-ipanema-g8cd6f0a04f0c,i80,84.06,1.77,10310.241
635,52.89,25.79,Sysbench 1.1.0-254f7b1,Linux,256,300.1134,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/gs4h6wJOE2zRED,4.19.0-ipanema-g8cd6f0a04f0c,i80,4453.38,1.78,9922.6372
636,7.56,5.04,Sysbench 1.1.0-254f7b1,Linux,64,300.0193,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/cGLsqXGhhtgz4H,4.19.0-ipanema-g8cd6f0a04f0c,i80,854.32,1.68,12696.578
637,211.6,61.97,Sysbench 1.1.0-254f7b1,Linux,512,300.2794,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/jK1gco07J0VNmR,4.19.0-ipanema-g8cd6f0a04f0c,i80,6003.04,1.87,8254.425
638,7.43,5.04,Sysbench 1.1.0-254f7b1,Linux,64,300.0219,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/BOQG96o6AgyZnf,4.19.0-ipanema-g8cd6f0a04f0c,i80,1310.36,1.74,12694.1612
639,19.29,12.24,Sysbench 1.1.0-254f7b1,Linux,128,300.0476,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/COqIZbZwW8SnGe,4.19.0-ipanema-g8cd6f0a04f0c,i80,4440.9,1.76,10454.2245
640,19.29,12.05,Sysbench 1.1.0-254f7b1,Linux,128,300.0511,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Ip4aKHt9eQxNJr,4.19.0-ipanema-g8cd6f0a04f0c,i80,3647.95,1.71,10614.3721
641,7.7,5.09,Sysbench 1.1.0-254f7b1,Linux,64,300.0219,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Rz8bbkJBUfvTXI,4.19.0-ipanema-g8cd6f0a04f0c,i80,111.59,1.72,12559.2586
642,211.6,61.13,Sysbench 1.1.0-254f7b1,Linux,512,300.2569,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/ZkNaxSfMOqmUMi,4.19.0-ipanema-g8cd6f0a04f0c,i80,4136.97,1.8,8369.6192
643,4.41,3.14,Sysbench 1.1.0-254f7b1,Linux,32,300.0104,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/LX1IeyeGdI6UI9,4.19.0-ipanema-g8cd6f0a04f0c,i80,96.24,1.74,10190.8215
644,211.6,60.82,Sysbench 1.1.0-254f7b1,Linux,512,300.3158,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/3H2GsFkY3WWQd2,4.19.0-ipanema-g8cd6f0a04f0c,i80,2894.75,1.84,8411.3644
645,7.43,5.01,Sysbench 1.1.0-254f7b1,Linux,64,300.0178,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/Bbya4Z4mGT4RPU,4.19.0-ipanema-g8cd6f0a04f0c,i80,484.28,1.71,12765.9481
646,25.74,14.86,Sysbench 1.1.0-254f7b1,Linux,160,300.0653,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/0bhl8KyQi9xkio,4.19.0-ipanema-g8cd6f0a04f0c,i80,3700.05,1.64,10763.2501
647,52.89,26.23,Sysbench 1.1.0-254f7b1,Linux,256,300.0929,MySQL 5.7.25,cfs_no_wwc,/home/dc/i80/mysql/storage/ed3fd61b273006e409ab95a4299c166c/data/WCQ1reXgfY5bfk,4.19.0-ipanema-g8cd6f0a04f0c,i80,2938.09,1.76,9757.4635
648,8.43,5.34,Sysbench 1.1.0-254f7b1,Linux,64,300.0207,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/bxyTMCbyLJNGyA,4.19.0-ipanema-g8cd6f0a04f0c,i80,144.69,1.72,11980.2005
649,56.84,27.43,Sysbench 1.1.0-254f7b1,Linux,256,300.1329,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/GW5RHgowpPHkjb,4.19.0-ipanema-g8cd6f0a04f0c,i80,1437.19,1.84,9328.5244
650,223.34,63.41,Sysbench 1.1.0-254f7b1,Linux,512,300.2916,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/mPDBStld7hfODV,4.19.0-ipanema-g8cd6f0a04f0c,i80,3008.77,1.9,8066.5799
651,19.65,11.01,Sysbench 1.1.0-254f7b1,Linux,128,300.0479,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/WdAekVkzUFWxvL,4.19.0-ipanema-g8cd6f0a04f0c,i80,2879.33,1.74,11618.1587
652,19.65,11.01,Sysbench 1.1.0-254f7b1,Linux,128,300.0471,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/Wop6ApNZTb7fJd,4.19.0-ipanema-g8cd6f0a04f0c,i80,521.51,1.81,11624.3301
653,20.0,10.97,Sysbench 1.1.0-254f7b1,Linux,128,300.0494,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/z1ygmR88ss3mUC,4.19.0-ipanema-g8cd6f0a04f0c,i80,601.23,1.78,11666.3303
654,18.95,10.78,Sysbench 1.1.0-254f7b1,Linux,128,300.1315,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/p4sVC1voorkkrU,4.19.0-ipanema-g8cd6f0a04f0c,i80,3561.7,1.69,11868.379
655,223.34,64.11,Sysbench 1.1.0-254f7b1,Linux,512,300.2875,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/Hjb0tAv3pCuCe5,4.19.0-ipanema-g8cd6f0a04f0c,i80,3018.06,1.72,7979.4268
656,19.65,10.84,Sysbench 1.1.0-254f7b1,Linux,128,300.1221,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/VzUXVx73AQtQIS,4.19.0-ipanema-g8cd6f0a04f0c,i80,540.15,1.84,11800.5308
657,57.87,27.35,Sysbench 1.1.0-254f7b1,Linux,256,300.1192,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/hjNEh3jT8tzENC,4.19.0-ipanema-g8cd6f0a04f0c,i80,1459.26,1.86,9355.0526
658,4.49,3.07,Sysbench 1.1.0-254f7b1,Linux,32,300.0075,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/r8eV8ZUV30elvP,4.19.0-ipanema-g8cd6f0a04f0c,i80,88.41,1.68,10407.2694
659,28.16,15.02,Sysbench 1.1.0-254f7b1,Linux,160,300.0689,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/WmVgmCUlg1ZhKQ,4.19.0-ipanema-g8cd6f0a04f0c,i80,740.28,1.76,10648.2279
660,8.13,5.19,Sysbench 1.1.0-254f7b1,Linux,64,300.0229,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/HhXupq2r0AlmjW,4.19.0-ipanema-g8cd6f0a04f0c,i80,135.52,1.81,12320.6641
661,58.92,27.41,Sysbench 1.1.0-254f7b1,Linux,256,300.5301,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/MIeQ9fiBVTaJJc,4.19.0-ipanema-g8cd6f0a04f0c,i80,1318.81,1.8,9328.509
662,5.37,3.24,Sysbench 1.1.0-254f7b1,Linux,32,300.0072,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/7t9EoRSOS9R4N8,4.19.0-ipanema-g8cd6f0a04f0c,i80,125.51,1.7,9884.5897
663,28.16,15.19,Sysbench 1.1.0-254f7b1,Linux,160,300.1204,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/YQ8vjyR6ZuWZFp,4.19.0-ipanema-g8cd6f0a04f0c,i80,4505.82,1.73,10531.1706
664,223.34,62.5,Sysbench 1.1.0-254f7b1,Linux,512,300.2989,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/l0WPf9XtawzPlS,4.19.0-ipanema-g8cd6f0a04f0c,i80,3406.03,1.82,8184.4957
665,28.16,14.96,Sysbench 1.1.0-254f7b1,Linux,160,300.0675,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/S0H3uMwSLJUJ1d,4.19.0-ipanema-g8cd6f0a04f0c,i80,780.23,1.76,10690.872
666,7.98,5.21,Sysbench 1.1.0-254f7b1,Linux,64,300.0232,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/uM6Im1XoqC1hdh,4.19.0-ipanema-g8cd6f0a04f0c,i80,120.93,1.72,12274.7547
667,227.4,64.05,Sysbench 1.1.0-254f7b1,Linux,512,300.3747,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/pLoSgLyX1JRKpv,4.19.0-ipanema-g8cd6f0a04f0c,i80,2751.97,1.8,7987.8135
668,18.28,10.4,Sysbench 1.1.0-254f7b1,Linux,128,300.0442,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/m023s8MHRzinCM,4.19.0-ipanema-g8cd6f0a04f0c,i80,469.98,1.88,12297.4925
669,57.87,27.38,Sysbench 1.1.0-254f7b1,Linux,256,300.1377,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/2lrC6eeRiRIaqn,4.19.0-ipanema-g8cd6f0a04f0c,i80,1244.64,1.75,9344.3637
670,28.16,14.93,Sysbench 1.1.0-254f7b1,Linux,160,300.0625,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/tTZw8BJHeXjs07,4.19.0-ipanema-g8cd6f0a04f0c,i80,758.77,1.72,10708.8553
671,227.4,63.36,Sysbench 1.1.0-254f7b1,Linux,512,300.2858,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/yWWwgVH2beGuO6,4.19.0-ipanema-g8cd6f0a04f0c,i80,2698.59,1.89,8075.0031
672,7.98,5.23,Sysbench 1.1.0-254f7b1,Linux,64,300.0208,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/LFlePE1C3jZ5iT,4.19.0-ipanema-g8cd6f0a04f0c,i80,172.2,1.8,12232.8737
673,5.0,3.15,Sysbench 1.1.0-254f7b1,Linux,32,300.0072,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/3dSPahlBDx48Tu,4.19.0-ipanema-g8cd6f0a04f0c,i80,114.24,1.67,10138.1848
674,5.18,3.19,Sysbench 1.1.0-254f7b1,Linux,32,300.0066,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/0wiq3kw8CIn16E,4.19.0-ipanema-g8cd6f0a04f0c,i80,95.51,1.73,10012.9262
675,4.82,3.15,Sysbench 1.1.0-254f7b1,Linux,32,300.0093,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/Fw4n6HJW1HBVPs,4.19.0-ipanema-g8cd6f0a04f0c,i80,94.0,1.76,10154.9545
676,58.92,27.37,Sysbench 1.1.0-254f7b1,Linux,256,300.1225,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/y6eFwqweONwr5b,4.19.0-ipanema-g8cd6f0a04f0c,i80,1892.88,1.89,9348.4529
677,7.98,5.2,Sysbench 1.1.0-254f7b1,Linux,64,300.0256,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/DShkOkTdPdFtHV,4.19.0-ipanema-g8cd6f0a04f0c,i80,142.98,1.68,12304.6485
678,58.92,27.72,Sysbench 1.1.0-254f7b1,Linux,256,300.1283,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/PKXnGeyTRHIcVW,4.19.0-ipanema-g8cd6f0a04f0c,i80,1465.49,1.86,9229.2739
679,5.09,3.2,Sysbench 1.1.0-254f7b1,Linux,32,300.0079,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/F3e5ql49xUveGj,4.19.0-ipanema-g8cd6f0a04f0c,i80,85.61,1.74,9985.7792
680,8.28,5.28,Sysbench 1.1.0-254f7b1,Linux,64,300.0198,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/PbvNE95wBwQux5,4.19.0-ipanema-g8cd6f0a04f0c,i80,125.17,1.77,12105.8111
681,28.16,14.95,Sysbench 1.1.0-254f7b1,Linux,160,300.0793,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/TVwi7rmUSuWzVs,4.19.0-ipanema-g8cd6f0a04f0c,i80,732.26,1.77,10695.8639
682,28.16,14.95,Sysbench 1.1.0-254f7b1,Linux,160,300.2009,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/fYA4DYiMsZzVxq,4.19.0-ipanema-g8cd6f0a04f0c,i80,746.76,1.74,10695.59
683,219.36,63.34,Sysbench 1.1.0-254f7b1,Linux,512,300.2924,MySQL 5.7.25,cfs_wwc_flat,/home/dc/i80/mysql/storage/f39f42d45a2ca2587bfaa5272a10d6e7/data/w9Jh8MByh1pBMC,4.19.0-ipanema-g8cd6f0a04f0c,i80,2495.38,1.84,8076.4809
