,Unnamed: 0,avg_latency,client,client_sched,clients,duration,engine,engine_sched,events,file,kernel,machine,max_latency,min_latency,p95th_latency,st_ctime,sum_latency,throughput
566,566,52.41,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.163,mongo v4.1.8,cfs_wwc scheduling policy,2289915,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/xRbpwLcE5v2Co5,4.19.0-ipanema-g9ba5ed25b696,i44,2751.22,6.66,68.05,1552532559.6377757,120007888.0,7628.9044
567,567,32.6,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.087,mongo v4.1.8,cfs_wwc scheduling policy,2356010,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/sgIApTRU61F7Bn,4.19.0-ipanema-g9ba5ed25b696,i44,1655.58,6.55,40.37,1552508246.2409205,76797412.15,7851.0891
568,568,16.34,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0406,mongo v4.1.8,cfs_wwc scheduling policy,2349247,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/9cZPNmArrV7cNT,4.19.0-ipanema-g9ba5ed25b696,i44,181.3,5.93,20.0,1552532559.6217756,38393931.98,7829.7642
569,569,9.43,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0178,mongo v4.1.8,cfs_wwc scheduling policy,2035807,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/aAc7Leq2olrctg,4.19.0-ipanema-g9ba5ed25b696,i44,142.55,5.55,10.09,1552556838.783653,19195413.37,6785.6205
570,570,7.64,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0082,mongo v4.1.8,cfs_wwc scheduling policy,1256009,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/01KdOmDdnfnFkD,4.19.0-ipanema-g9ba5ed25b696,i44,119.6,5.62,8.74,1552428971.5980413,9597677.47,4186.5823
571,571,32.13,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0866,mongo v4.1.8,cfs_wwc scheduling policy,2389886,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/vTkPvQSWCUlrd8,4.19.0-ipanema-g9ba5ed25b696,i44,1663.91,6.62,39.65,1552532559.625775,76797338.54,7963.9879
572,572,53.16,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.1394,mongo v4.1.8,cfs_wwc scheduling policy,2257549,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/QvS9akripXTPN7,4.19.0-ipanema-g9ba5ed25b696,i44,2738.4,6.95,68.05,1552556838.783653,120009662.01,7521.6671
573,573,17.66,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0431,mongo v4.1.8,cfs_wwc scheduling policy,2173967,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/oRLxyZ9yzr2yUP,4.19.0-ipanema-g9ba5ed25b696,i44,189.54,5.66,21.5,1552556838.7956533,38394484.54,7245.5165
574,574,52.9,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.1314,mongo v4.1.8,cfs_wwc scheduling policy,2268604,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/XiHT9ULyEtyPPL,4.19.0-ipanema-g9ba5ed25b696,i44,2927.96,6.48,68.05,1552446822.4708884,120007499.03,7558.7016
575,575,7.57,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0095,mongo v4.1.8,cfs_wwc scheduling policy,1268226,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/H115RB8Vm9Vxi0,4.19.0-ipanema-g9ba5ed25b696,i44,129.56,5.55,8.58,1552483900.9538546,9597705.53,4227.2864
576,576,16.92,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.043,mongo v4.1.8,cfs_wwc scheduling policy,2269130,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/SkpYrGSRVZOnYP,4.19.0-ipanema-g9ba5ed25b696,i44,175.01,5.88,20.74,1552446822.4668884,38394481.27,7562.6819
577,577,9.31,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0174,mongo v4.1.8,cfs_wwc scheduling policy,2061379,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/hPvudSOuhmV2jf,4.19.0-ipanema-g9ba5ed25b696,i44,153.8,5.56,9.91,1552446822.4708884,19195389.66,6870.8647
578,578,16.38,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0426,mongo v4.1.8,cfs_wwc scheduling policy,2344671,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/eqySKVtC9PoTkv,4.19.0-ipanema-g9ba5ed25b696,i44,190.01,5.93,20.0,1552483900.9578545,38394078.8,7814.4596
579,579,9.6,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0168,mongo v4.1.8,cfs_wwc scheduling policy,2000493,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/XmY8s7IPAQPm94,4.19.0-ipanema-g9ba5ed25b696,i44,144.45,5.56,10.46,1552508246.2289202,19195650.43,6667.9358
580,580,50.97,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.1271,mongo v4.1.8,cfs_wwc scheduling policy,2354438,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/QwSbtYt6wT4iy1,4.19.0-ipanema-g9ba5ed25b696,i44,2640.92,6.25,65.65,1552428971.6020415,120007366.42,7844.8021
581,581,52.69,sysbench 1.1.0,cfs_wwc scheduling policy,400,300.1366,mongo v4.1.8,cfs_wwc scheduling policy,2277697,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/SI9PcvYhc8qvhC,4.19.0-ipanema-g9ba5ed25b696,i44,2719.05,6.69,68.05,1552508246.2289202,120008591.71,7588.8672
582,582,9.32,sysbench 1.1.0,cfs_wwc scheduling policy,64,300.0874,mongo v4.1.8,cfs_wwc scheduling policy,2058523,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/uyiK94QetnoREl,4.19.0-ipanema-g9ba5ed25b696,i44,141.42,5.52,10.09,1552428971.6020415,19195533.71,6859.7437
583,583,7.52,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0081,mongo v4.1.8,cfs_wwc scheduling policy,1275545,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/JaNgDy4U7GU5Nf,4.19.0-ipanema-g9ba5ed25b696,i44,127.13,5.45,8.58,1552556838.7796528,9597700.73,4251.7018
584,584,33.82,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0986,mongo v4.1.8,cfs_wwc scheduling policy,2270465,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/6lAoGmraBD8AyM,4.19.0-ipanema-g9ba5ed25b696,i44,1700.74,7.17,42.61,1552446822.4668884,76798362.01,7565.7289
585,585,35.03,sysbench 1.1.0,cfs_wwc scheduling policy,256,300.0873,mongo v4.1.8,cfs_wwc scheduling policy,2192428,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/jh9WKLN6JlcZzL,4.19.0-ipanema-g9ba5ed25b696,i44,1731.37,6.95,44.17,1552556838.783653,76798106.14,7305.9671
586,586,7.43,sysbench 1.1.0,cfs_wwc scheduling policy,32,300.0082,mongo v4.1.8,cfs_wwc scheduling policy,1291422,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/OC9ZdSHlHVEuB9,4.19.0-ipanema-g9ba5ed25b696,i44,101.13,5.44,8.58,1552508246.2289202,9597618.88,4304.6228
587,587,17.19,sysbench 1.1.0,cfs_wwc scheduling policy,128,300.0407,mongo v4.1.8,cfs_wwc scheduling policy,2233588,/home/dc/storage/i44/mongo/r4.1.8/c02cb95927e352929066d85168983ab2/data/28buCmF46sD2tL,4.19.0-ipanema-g9ba5ed25b696,i44,180.58,6.0,21.11,1552508246.22492,38394221.38,7444.2844
